LTKBID,compound,node_id,node_type,generation,precursor_smiles,mechanism,enzyme,state_window,smiles,formal_charge,reactive_alert_count,reactive_alerts,selection_score,status,error,total_energy_Eh,gsolv_Eh,homo_lumo_gap_eV,polarizability_au,vip_eV,vea_eV,vomega_eV,fukui_plus_max,fukui_plus_min,fukui_plus_absmax,fukui_minus_max,fukui_minus_min,fukui_minus_absmax,fukui_rad_max,fukui_rad_min,fukui_rad_absmax,chem_potential_eV,hardness_eV,fundamental_gap_eV,electrophilicity_eV,local_electrophilicity_proxy_eV,property_returncodes,homo_eV,lumo_eV,dipole_au,charge_min,charge_max,charge_absmax,charge_std
LT01123,Benztropine mesylate,LT01123__R3P0,parent_microstate,0,,microstate,,canonical,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,0,0,,0.0,ok,,-64.720603182278,-0.005424775686,3.178376614277,239.146776,5.5885,0.8857,,0.062,-0.007,0.062,0.171,-0.049,0.171,0.085,-0.023,0.085,-3.2371,2.3514,4.7028,2.228207963340988,0.1381488937271412,0;0,-9.4728,-6.2944,0.2584836870943108,-0.33891892,0.12009417,0.33891892,0.072767142732805
LT01123,Benztropine mesylate,LT01123__R3P1,parent_microstate,0,,microstate,,acidic_organelle,C[NH+]1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,1,0,,0.0,ok,,-64.908430096806,-0.08653909446,4.28032907619,236.173214,6.2759,0.9392,,0.061,-0.006,0.061,0.092,-0.006,0.092,0.062,-0.005,0.062,-3.60755,2.66835,5.3367,2.438663781456705,0.148758490668859,0;0,-10.6341,-6.3538,6.688708012618536,-0.32111122,0.25366823,0.32111122,0.0843981572294294
LT02189,Betaine,LT02189__R3P0,parent_microstate,0,,microstate,,canonical,C[N+](C)(C)CC(=O)O,1,0,,0.0,ok,,-27.563718500797,-0.101612340116,5.039609286916,76.480638,8.0675,0.4377,,0.3,-0.035,0.3,0.193,-0.028,0.193,0.247,-0.026,0.247,-4.2526,3.8149000000000006,7.629800000000001,2.370259608377677,0.711077882513303,0;0,-12.134,-6.9549,1.206650636709667,-0.45912915,0.42603352,0.45912915,0.2121701441893586
LT02189,Betaine,LT02189__R3P1,parent_microstate,0,,microstate,,acidic_organelle,C[N+](C)(C)CC(=O)[O-],0,0,,0.0,ok,,-27.386005020947,-0.06339604416,5.041884795114,77.744883,6.607,-1.1254,,0.245,-0.03,0.245,0.267,-0.031,0.267,0.256,-0.03,0.256,-2.7408,3.8662,7.7324,0.9714945734830066,0.2380161705033366,0;0,-10.2726,-5.2307,5.99312329605424,-0.62647758,0.37354191,0.62647758,0.2413497663651174
LT01132,Betaxolol hydrochloride,LT01132__R3P0,parent_microstate,0,,microstate,,canonical,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,0,0,,0.0,ok,,-68.434429076385,-0.013911420626,3.582192413105,225.588759,5.517,0.1616,,0.112,-0.019,0.112,0.135,-0.03,0.135,0.073,-0.017,0.073,-2.8393,2.6777,5.3554,1.505326304290996,0.1685965460805915,0;0,-9.5905,-6.0083,0.8675137443576184,-0.50041601,0.35580983,0.50041601,0.1299602439351789
LT01132,Betaxolol hydrochloride,LT01132__R3P1,parent_microstate,0,,microstate,,acidic_organelle,CC(C)[NH2+]CC(O)COc1ccc(CCOCC2CC2)cc1,1,0,,0.0,ok,,-68.626375427569,-0.100884556101,4.23020310425,223.223826,6.0485,0.1849,,0.112,-0.018,0.112,0.099,-0.02,0.099,0.083,-0.019,0.083,-3.1167,2.9318,5.8636,1.6566305494917797,0.1855426215430793,0;0,-10.2575,-6.0273,9.715367076266226,-0.48946506,0.36280021,0.48946506,0.1360184555319412
LT00730,Bethanechol chloride,LT00730__R3P0,parent_microstate,0,,microstate,,canonical,CC(C[N+](C)(C)C)OC(N)=O,1,0,,0.0,ok,,-37.361834670654,-0.102450159874,6.190113885868,108.587578,7.6418,-0.9277,,0.262,-0.015,0.262,0.138,-0.025,0.138,0.189,-0.02,0.189,-3.35705,4.28475,8.5695,1.3151041137172532,0.3445572777939203,0;0,-11.7552,-5.5649,2.598606930377356,-0.56109372,0.41384576,0.56109372,0.1942380184477432
LT01064,Bexarotene,LT01064__R3P0,parent_microstate,0,,microstate,,canonical,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,0,0,,0.0,ok,,-73.837841615225,-0.017547140505,2.512877318983,269.953169,5.9072,2.1236,,0.131,-0.011,0.131,0.055,-0.026,0.055,0.071,-0.019,0.071,-4.0154,1.8918,3.7836,4.261401088910033,0.5582435426472144,0;0,-10.1704,-7.6631,1.6240801527021536,-0.508529,0.41201297,0.508529,0.1271022633001859
LT01064,Bexarotene,LT01064__R3P1,parent_microstate,0,,microstate,,acidic_organelle,C=C(c1ccc(C(=O)[O-])cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,-1,0,,0.0,ok,,-73.651803212177,-0.119097332613,2.856097792331,271.258101,5.4676,1.2996,,0.078,-0.015,0.078,0.128,-0.019,0.128,0.095,-0.017,0.095,-3.3836,2.084,4.168,2.7468207677543184,0.2142520198848368,0;0,-9.6198,-6.7637,14.853172966318896,-0.66884497,0.35758451,0.66884497,0.1461811300100488
LT00056,Bicalutamide,LT00056__R3P0,parent_microstate,0,,microstate,,canonical,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,0,0,,0.0,ok,,-89.97873139729,-0.044953457495,3.191813857317,249.910179,7.0528,2.7963,,0.117,-0.011,0.117,0.083,-0.015,0.083,0.084,-0.013,0.084,-4.92455,2.1282500000000004,4.256500000000001,5.697449242922588,0.6666015614219428,0;0,-11.4676,-8.2758,4.230555688470508,-0.6191547,1.02955153,1.02955153,0.2780610063200371
LT00817,Biperiden hydrochloride,LT00817__R3P0,parent_microstate,0,,microstate,,canonical,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,0,0,,0.0,ok,,-66.753077898467,-0.007917672738,3.234629015895,240.213402,5.4101,0.5117,,0.084,-0.01,0.084,0.188,-0.037,0.188,0.095,-0.022,0.095,-2.9609,2.4492,4.8984,1.789753554221787,0.1503392985546301,0;0,-9.3535,-6.1189,0.823449554168025,-0.49824984,0.3275247,0.49824984,0.0964513651248218
LT00817,Biperiden hydrochloride,LT00817__R3P1,parent_microstate,0,,microstate,,acidic_organelle,OC(CC[NH+]1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,1,0,,0.0,ok,,-66.946120007698,-0.084568277878,4.388459638449,237.071317,6.291,0.5628,,0.08,-0.007,0.08,0.064,-0.007,0.064,0.059,-0.006,0.059,-3.4269000000000003,2.8641,5.7282,2.050145527390804,0.1640116421912643,0;0,-10.548,-6.1594,4.624772818559548,-0.47535148,0.31394954,0.47535148,0.1033143651712506
LT02190,Bisacodyl,LT02190__R3P0,parent_microstate,0,,microstate,,canonical,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,0,0,,0.0,ok,,-76.000775422866,-0.021862286947,3.151102301434,258.095474,6.0633,1.7171,,0.068,-0.014,0.068,0.15,-0.003,0.15,0.101,-0.008,0.101,-3.8902,2.1731,4.3462,3.482043173346832,0.2367789357875846,0;0,-10.0729,-6.8909,1.5363452025925168,-0.48071389,0.37208154,0.48071389,0.1602929299825269
LT01136,Bisoprolol fumarate,LT01136__R3P0,parent_microstate,0,,microstate,,canonical,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0,0,,0.0,ok,,-73.544785101938,-0.017261733244,3.54872482886,235.489193,5.6835,0.3546,,0.109,-0.02,0.109,0.135,-0.029,0.135,0.071,-0.016,0.071,-3.01905,2.6644500000000004,5.328900000000001,1.7104210817429484,0.1864358979099813,0;0,-9.7271,-6.1783,1.1220631287564298,-0.50946857,0.36082776,0.50946857,0.1392227806010053
LT01136,Bisoprolol fumarate,LT01136__R3P1,parent_microstate,0,,microstate,,acidic_organelle,CC(C)[NH2+]CC(O)COc1ccc(COCCOC(C)C)cc1,1,0,,0.0,ok,,-73.736615814895,-0.10541055687,4.272061014485,233.200698,6.1255,0.3495,,0.112,-0.018,0.112,0.088,-0.017,0.088,0.078,-0.017,0.078,-3.2375,2.888,5.776,1.814647896468144,0.2032405644044321,0;0,-10.4411,-6.169,10.729236880896424,-0.48360001,0.35811583,0.48360001,0.143191050918948
LT01202,Bortezomib,LT01202__R3P0,parent_microstate,0,,microstate,,canonical,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,0,0,,0.0,ok,,-82.667202940805,-0.049590837791,1.660553534606,267.831125,5.8579,2.4858,,0.154,-0.011,0.154,0.095,-0.008,0.095,0.117,-0.008,0.117,-4.17185,1.68605,3.3721,5.161274108863913,0.7948362127650426,0;0,-10.2394,-8.2639,3.168293960685669,-0.5249456,0.44774956,0.5249456,0.1985550087811183
LT01140,Bosentan,LT01140__R3P0,parent_microstate,0,,microstate,,canonical,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,0,0,,0.0,ok,,-114.918792258679,-0.050719193123,2.248537948619,375.952656,6.0688,2.5602,,0.074,-0.01,0.074,0.098,-0.017,0.098,0.085,-0.01,0.085,-4.314500000000001,1.7543000000000002,3.5086000000000004,5.30550939121017,0.3926076949495525,0;0,-10.3411,-8.0925,4.313962905615095,-0.63905916,1.17834107,1.17834107,0.2334959138197359
LT00519,Bromfenac sodium,LT00519__R3P0,parent_microstate,0,,microstate,,canonical,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,0,0,,0.0,ok,,-57.454763060996,-0.024504923202,1.872630089171,200.556124,5.9225,2.466,,0.143,-0.009,0.143,0.103,-0.01,0.103,0.107,-0.009,0.107,-4.19425,1.72825,3.4565,5.089464215969912,0.7277933828836973,0;0,-10.0264,-7.9548,2.8563037569325664,-0.49277633,0.4182714,0.49277633,0.2007218703664117
LT00519,Bromfenac sodium,LT00519__R3P1,parent_microstate,0,,microstate,,acidic_organelle,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1,-1,0,,0.0,ok,,-57.260424682455,-0.10049822286,1.449970916748,201.956253,5.3795,2.4367,,0.158,-0.007,0.158,0.131,-0.005,0.131,0.097,0.001,0.097,-3.9081,1.4714,2.9428,5.19003860608944,0.8200260997621315,0;0,-9.6233,-7.9771,4.530742984137112,-0.64378321,0.37076556,0.64378321,0.2154850143438393
LT00279,Bromocriptine mesylate,LT00279__R3P0,parent_microstate,0,,microstate,,canonical,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,0,0,,0.0,ok,,-128.149579855043,-0.034748320386,2.55998234879,416.804861,5.5267,1.8665,,0.066,-0.014,0.066,0.137,-0.046,0.137,0.076,-0.029,0.076,-3.6966,1.8301,3.6602,3.733361991148026,0.2464018914157696,0;0,-9.7557,-7.1827,2.9283014962602056,-0.51700967,0.36932516,0.51700967,0.1585957237281968
LT00279,Bromocriptine mesylate,LT00279__R3P1,parent_microstate,0,,microstate,,acidic_organelle,CC(C)C[C@H]1C(=O)[NH+]2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4[NH+](C)C3)(C(C)C)C(=O)[NH+]12,3,0,,0.0,ok,,-128.508927099936,-0.499020565632,0.523782646279,410.466715,6.1282,3.4169,,0.092,-0.014,0.092,0.147,-0.015,0.147,0.075,-0.011,0.075,-4.77255,1.3556499999999998,2.7113,8.400853281636117,0.7728785019105228,0;0,-10.3399,-8.9753,7.744674856090574,-0.4700817,0.43043851,0.4700817,0.1563758773613805
LT02076,Brompheniramine maleate,LT02076__R3P0,parent_microstate,0,,microstate,,canonical,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,0,0,,0.0,ok,,-53.875343439222,-0.009056267983,2.678434299212,211.934126,5.5193,1.4285,,0.104,-0.009,0.104,0.196,-0.057,0.196,0.1,-0.031,0.1,-3.4739000000000004,2.0454,4.0908,2.9500296299012425,0.3068030815097292,0;0,-9.5565,-6.8781,1.989183442844498,-0.25767396,0.1008196,0.25767396,0.0791594092468207
LT02076,Brompheniramine maleate,LT02076__R3P1,parent_microstate,0,,microstate,,acidic_organelle,C[NH+](C)CCC(c1ccc(Br)cc1)c1ccccn1,1,0,,0.0,ok,,-54.072003247071,-0.096559227771,3.545878601514,208.898932,6.3798,1.614,,0.109,-0.009,0.109,0.149,-0.011,0.149,0.113,-0.01,0.113,-3.9969,2.3829,4.7658000000000005,3.352052039531663,0.3653736723089512,0;0,-10.7155,-7.1696,5.6004798870434,-0.24963102,0.26431479,0.26431479,0.0971332495262455
LT01144,Budesonide,LT01144__R3P0,parent_microstate,0,,microstate,,canonical,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0,0,,0.0,ok,,-95.318311629372,-0.032993114491,2.520040735658,290.074885,6.0923,2.4353,,0.116,-0.011,0.116,0.104,-0.013,0.104,0.11,-0.011,0.11,-4.2638,1.8285,3.657,4.971285326770576,0.5766690979053868,0;0,-10.4485,-7.8429,2.073377520528185,-0.50717434,0.3624465,0.50717434,0.1665981062034887
LT01145,Bumetanide,LT01145__R3P0,parent_microstate,0,,microstate,,canonical,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0,0,,0.0,ok,,-76.05439024799,-0.046668444409,2.156345867096,247.634565,5.7324,2.1371,,0.14,-0.014,0.14,0.114,-0.028,0.114,0.081,-0.021,0.081,-3.93475,1.79765,3.5953,4.306249148193476,0.6028748807470866,0;0,-9.9508,-7.7286,3.1191151769919268,-0.66440781,1.18053382,1.18053382,0.2849624168387407
LT01145,Bumetanide,LT01145__R3P1,parent_microstate,0,,microstate,,acidic_organelle,CCCC[NH2+]c1cc(C(=O)[O-])cc(S(N)(=O)=O)c1Oc1ccccc1,0,0,,0.0,ok,,-76.034801949879,-0.123561019389,2.550728196868,247.070349,6.1319,1.9684,,0.076,-0.008,0.076,0.161,-0.006,0.161,0.111,-0.007,0.111,-4.05015,2.08175,4.1635,3.939885918698211,0.299431329821064,0;0,-10.1189,-7.5682,8.932440839861846,-0.66293872,1.19323951,1.19323951,0.2985933460020022
LT01145,Bumetanide,LT01145__R3P2,parent_microstate,0,,microstate,,physiologic,CCCCNc1cc(C(=O)[O-])cc(S(N)(=O)=O)c1Oc1ccccc1,-1,0,,0.0,ok,,-75.875796376424,-0.136641975279,2.973122866977,248.759364,5.6289,1.3552,,0.068,-0.012,0.068,0.104,-0.022,0.104,0.085,-0.017,0.085,-3.49205,2.13685,4.2737,2.8533620054051525,0.1940286163675504,0;0,-9.8961,-6.923,8.738086286704174,-0.65431816,1.16832661,1.16832661,0.2944995710662917
LT00058,Bupropion hydrochloride,LT00058__R3P0,parent_microstate,0,,microstate,,canonical,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,0,0,,0.0,ok,,-48.558975118199,-0.009882488853,1.523043067882,171.724081,5.802,2.3532,,0.179,-0.017,0.179,0.174,-0.021,0.174,0.137,-0.017,0.137,-4.0776,1.7243999999999997,3.4487999999999994,4.821045511482256,0.8629671465553238,0;0,-9.5598,-8.0367,0.7278459986673895,-0.42600309,0.22715239,0.42600309,0.122681383406711
LT00058,Bupropion hydrochloride,LT00058__R3P1,parent_microstate,0,,microstate,,acidic_organelle,CC([NH2+]C(C)(C)C)C(=O)c1cccc(Cl)c1,1,0,,0.0,ok,,-48.742653915674,-0.091237680522,2.717816270309,169.392491,7.0204,2.7098,,0.186,-0.017,0.186,0.221,-0.017,0.221,0.14,-0.017,0.14,-4.8651,2.1553000000000004,4.310600000000001,5.490928875330579,1.0213127708114875,0;0,-11.2628,-8.4316,2.490413606251122,-0.39277137,0.28811436,0.39277137,0.1333819890139727
LT01148,Buspirone hydrochloride,LT01148__R3P0,parent_microstate,0,,microstate,,canonical,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0,0,,0.0,ok,,-83.637414860411,-0.021829724982,2.065224001484,271.643118,5.3842,1.8679,,0.115,-0.019,0.115,0.151,-0.033,0.151,0.077,-0.019,0.077,-3.62605,1.75815,3.5163,3.7392254934163742,0.4300109317428831,0;0,-9.5775,-7.4108,2.24097881535646,-0.45735501,0.28925866,0.45735501,0.1342370802085276
LT00280,Busulfan,LT00280__R3P0,parent_microstate,0,,microstate,,canonical,CS(=O)(=O)OCCCCOS(C)(=O)=O,0,0,,0.0,ok,,-50.929122299346,-0.05782756354,8.114875635573,143.870848,7.3738,-1.3782,,0.148,-0.015,0.148,0.123,-0.024,0.123,0.099,-0.019,0.099,-2.9978,4.376,8.752,1.0268287065813526,0.1519706485740402,0;0,-11.9479,-3.8331,2.5002493629898708,-0.68994085,1.3652969,1.3652969,0.475975236081378
LT00707,Butabarbital sodium,LT00707__R3P0,parent_microstate,0,,microstate,,canonical,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,0,0,,0.0,ok,,-47.708637298413,-0.017310575224,3.557984911408,139.573952,7.0275,2.2185,,0.15,-0.016,0.15,0.097,-0.022,0.097,0.112,-0.018,0.112,-4.623,2.4045,4.808999999999999,4.444194011228946,0.6666291016843419,0;0,-11.4526,-7.8946,0.5146067925713219,-0.4656978,0.35634784,0.4656978,0.1965159929696782
LT00707,Butabarbital sodium,LT00707__R3P1,parent_microstate,0,,microstate,,physiologic,CCC(C)C1(CC)C(=O)[N-]C(=O)[N-]C1=O,-2,0,,0.0,ok,,-47.27527196568,-0.329228579931,2.897065099233,143.016234,4.7428,0.16,,0.152,-0.018,0.152,0.173,-0.022,0.173,0.133,-0.02,0.133,-2.4514,2.2914,4.5828,1.311286104564895,0.199315487893864,0;0,-8.6166,-5.9363,8.76208553314672,-0.63579008,0.34878206,0.63579008,0.253915949044537
LT01151,Butorphanol tartrate,LT01151__R3P0,parent_microstate,0,,microstate,,canonical,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,0,0,,0.0,ok,,-70.879755669438,-0.015830443501,3.048387557929,239.943065,5.0293,0.0831,,0.114,-0.02,0.114,0.17,-0.032,0.17,0.09,-0.019,0.09,-2.5562,2.4731,4.9462,1.3210461445149813,0.1505992604747078,0;0,-8.99,-5.9414,1.113407662826331,-0.49945375,0.36875265,0.49945375,0.1282376592512565
LT01151,Butorphanol tartrate,LT01151__R3P1,parent_microstate,0,,microstate,,acidic_organelle,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)[NH+](CC1CCC1)CC3,1,0,,0.0,ok,,-71.051593828445,-0.085795149048,4.028996793329,237.022447,6.1137,0.2918,,0.113,-0.017,0.113,0.081,-0.013,0.081,0.083,-0.015,0.083,-3.20275,2.91095,5.821899999999999,1.7619003353716145,0.1990947378969924,0;0,-10.303,-6.1485,2.263010910451257,-0.48938696,0.3642753,0.48938696,0.1350167780538644
LT02900,Cabazitaxel,LT02900__R3P0,parent_microstate,0,,microstate,,canonical,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,0,0,,0.0,ok,,-185.349037550357,-0.049219693031,2.731147661716,551.461495,6.0333,2.2586,,0.105,-0.013,0.105,0.07,-0.021,0.07,0.075,-0.015,0.075,-4.14595,1.88735,3.7747,4.553713249397304,0.4781398911867169,0;0,-10.5461,-7.6984,4.768374866945276,-0.55828038,0.41126283,0.55828038,0.1772246285134494
LT01152,Cabergoline,LT01152__R3P0,parent_microstate,0,,microstate,,canonical,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0,0,,0.0,ok,,-97.362047123939,-0.028800458225,2.320665020112,333.139988,5.0979,1.2122,,0.122,-0.017,0.122,0.099,-0.03,0.099,0.066,-0.018,0.066,-3.15505,1.94285,3.8857,2.5617882241295007,0.3125381633437991,0;0,-9.5317,-6.8337,2.5466741347967634,-0.51926191,0.33168466,0.51926191,0.1236215368174671
LT01152,Cabergoline,LT01152__R3P1,parent_microstate,0,,microstate,,acidic_organelle,C=CC[NH+]1C[C@H](C(=O)[NH+](CCC[NH+](C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,3,0,,0.0,ok,,-97.823653589157,-0.504420473277,0.648883991238,325.790774,5.8125,2.5992,,0.242,-0.012,0.242,0.085,-0.016,0.085,0.124,-0.009,0.124,-4.20585,1.60665,3.2133,5.5049868429651765,1.3322068159975726,0;0,-9.8819,-8.7722,12.209321554943298,-0.37364116,0.32983038,0.37364116,0.1235119266083304
LT01888,Caffeine citrate,LT01888__R3P0,parent_microstate,0,,microstate,,canonical,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0,0,,0.0,ok,,-42.171334565137,-0.021691651973,3.393142684867,124.007423,6.5603,1.6051,,0.16,-0.038,0.16,0.115,-0.042,0.115,0.128,-0.035,0.128,-4.0827,2.4776,4.9552,3.3638277546819504,0.5382124407491121,0;0,-10.7155,-7.3224,2.1980949159755165,-0.51036513,0.31841979,0.51036513,0.1954301420544822
LT00899,Calcitriol,LT00899__R3P0,parent_microstate,0,,microstate,,canonical,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0,0,,0.0,ok,,-92.486035993783,-0.025068441014,2.964271887304,315.115653,5.4037,1.0823,,0.086,-0.016,0.086,0.062,-0.013,0.062,0.073,-0.014,0.073,-3.243,2.1607,4.3214,2.4337133799231734,0.2092993506733929,0;0,-9.6528,-6.6885,1.2684191890290075,-0.51604454,0.34910328,0.51604454,0.1365064330866115
LT00947,Calcium acetate,LT00947__R3P0,parent_microstate,0,,microstate,,canonical,CC(=O)O,0,0,,0.0,ok,,-14.469859157154,-0.01536252265,5.12660816348,34.493952,8.138,-0.021,,0.295,-0.07,0.295,0.333,0.012,0.333,0.314,-0.029,0.314,-4.0585,4.0795,8.159,2.018804050741512,0.595547194968746,0;0,-11.6643,-6.4381,1.0831135320709857,-0.5000296,0.41309766,0.5000296,0.3157003495489742
LT00947,Calcium acetate,LT00947__R3P1,parent_microstate,0,,microstate,,acidic_organelle,CC(=O)[O-],-1,0,,0.0,ok,,-14.273531989039,-0.112475249805,5.193294314109,35.903569,6.0769,-2.0229,,0.266,-0.067,0.266,0.282,0.015,0.282,0.273,-0.026,0.273,-2.027,4.0499,8.0998,0.5072630188399714,0.1349319630114324,0;0,-9.6963,-4.503,3.2497340264825065,-0.66680796,0.3648112,0.66680796,0.3585415989416547
LT01022,Candesartan cilexetil,LT01022__R3P0,parent_microstate,0,,microstate,,canonical,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0,0,,0.0,ok,,-130.092281311415,-0.034208738692,2.904369038637,418.390357,6.1698,2.4362,,0.091,-0.011,0.091,0.053,-0.016,0.053,0.056,-0.014,0.056,-4.303,1.8668,3.733600000000001,4.959237465181058,0.4512906093314762,0;0,-10.6838,-7.7794,0.553556389256766,-0.49236806,0.49563386,0.49563386,0.1545665105416644
LT02018,Capecitabine,LT02018__R3P0,parent_microstate,0,,microstate,,canonical,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,0,0,,0.0,ok,,-81.350038631842,-0.044923918274,2.992375432198,216.437971,6.7074,2.5755,,0.115,-0.015,0.115,0.093,-0.022,0.093,0.08,-0.011,0.08,-4.64145,2.06595,4.1319,5.2138382106294925,0.5995913942223917,0;0,-11.3104,-8.318,2.452250870104778,-0.49642853,0.42319289,0.49642853,0.2176269715530284
LT01889,Capreomycin sulfate,LT01889__R3P0,parent_microstate,0,,microstate,,canonical,N=C1NCCC([C@@H]2NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CNC(=O)CC(N)CCCN)NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC2=O)N1,0,0,,0.0,ok,,-149.596738075294,-0.086333743681,2.445346661998,425.346546,5.4163,1.7715,,0.081,-0.009,0.081,0.087,-0.014,0.087,0.046,-0.008,0.046,-3.5939,1.8224,3.6448,3.543710823639157,0.2870405767147717,0;0,-9.6957,-7.2634,6.2335091907492535,-0.54699927,0.37726736,0.54699927,0.2307171563475694
LT01889,Capreomycin sulfate,LT01889__R3P1,parent_microstate,0,,microstate,,acidic_organelle,NC(=O)N/C=C1\NC(=O)[C@H](CNC(=O)CC([NH3+])CCC[NH3+])NC(=O)[C@H](CO)NC(=O)[C@@H]([NH3+])CNC(=O)[C@H](C2CCNC(=[NH2+])N2)NC1=O,4,0,,0.0,ok,,-150.367053913578,-0.735406348476,2.871655137392,418.520139,6.1608,2.0777,,0.083,-0.01,0.083,0.058,-0.01,0.058,0.061,-0.009,0.061,-4.11925,2.04155,4.0831,4.155720056452206,0.3449247646855331,0;0,-10.5181,-7.5472,15.007791062252023,-0.52310586,0.36986511,0.52310586,0.2293513980244688
LT01889,Capreomycin sulfate,LT01889__R3P2,parent_microstate,0,,microstate,,physiologic,NCCCC(N)CC(=O)NC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@H](C2CCNC(=[NH2+])N2)NC(=O)/C(=C/NC(N)=O)NC1=O,1,0,,0.0,ok,,-149.809062316754,-0.136273942238,2.940928862552,423.6171,5.6077,1.6263,,0.073,-0.009,0.073,0.069,-0.019,0.069,0.048,-0.01,0.048,-3.617,1.9907,3.9814,3.2859519264580297,0.2398744906314361,0;0,-10.1078,-7.0164,2.0064943747046957,-0.5541775,0.36313995,0.5541775,0.228568463044589
LT00059,Captopril,LT00059__R3P0,parent_microstate,0,,microstate,,canonical,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,0,0,,0.0,ok,,-45.347367592763,-0.02972068421,2.969089767663,140.967333,6.1355,0.912,,0.179,-0.018,0.179,0.403,-0.05,0.403,0.291,-0.031,0.291,-3.52375,2.61175,5.2235000000000005,2.377106166842156,0.4255020038647458,0;0,-10.1015,-6.5827,2.941678125424904,-0.53837079,0.41733815,0.53837079,0.2166734412591902
LT00059,Captopril,LT00059__R3P1,parent_microstate,0,,microstate,,acidic_organelle,C[C@H](CS)C(=O)[NH+]1CCC[C@H]1C(=O)[O-],0,0,,0.0,ok,,-45.300247920292,-0.043136073839,1.827832175344,140.517483,6.2597,1.8853,,0.243,-0.031,0.243,0.374,-0.045,0.374,0.255,-0.028,0.255,-4.0725,2.1872,4.3744,3.7914356826079,0.9213188708737198,0;0,-10.3291,-8.0479,3.001479526396494,-0.58713812,0.36749337,0.58713812,0.2180585540725788
LT00060,Carbamazepine,LT00060__R3P0,parent_microstate,0,,microstate,,canonical,NC(=O)N1c2ccccc2C=Cc2ccccc21,0,0,,0.0,ok,,-48.172603017102,-0.020685004691,2.82378577012,178.94114,5.8457,1.825,,0.079,0.004,0.079,0.075,0.007,0.075,0.07,0.006,0.07,-3.83535,2.01035,4.0207,3.658544438157535,0.2890250106144452,0;0,-10.0999,-7.2762,2.354680163256393,-0.58236842,0.33483802,0.58236842,0.156066594446622
