LTKBID,CompoundName,SeverityClass,LabelSection,vDILI-Concern,Comment,compound_name,smiles,molecule_chembl_id,CAS_number,mw,alogp,prodrug,livertox_score,DILI_label,DILI_label_binary,livertox_mechanism_summary,v2_class,primary_label,name_norm,structure_source,resolved_smiles,pubchem_cid,pubchem_inchikey,parse_ok,standardized_smiles,inchikey,scaffold_smiles,fragment_count,largest_fragment_fraction,formal_charge,mol_wt,heavy_atoms,carbon_atoms,metal_atoms,tpsa,clogp,hbd,hba,rot_bonds,ring_count,fraction_csp3,eligible,exclusion_reasons,v1_label_raw,v1_class,dilimap_validation,dilimap_total_cmax_uM,structure_source_round03,structure_source_round03b
LT00178,Ciprofloxacin hydrochloride,7,Warnings & precautions,vMost-DILI-concern,Unchanged,Ciprofloxacin,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,CHEMBL8,86393-32-0,331.35,1.58,0.0,B,DILI (likely),DILI,"Cholestasis/Biliary, Hypersensitivity",most,1.0,ciprofloxacin hydrochloride,DILImap_metadata,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,True,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,MYSWGUAQZAJSOK-UHFFFAOYSA-N,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,1.0,1.0,0.0,331.34700000000004,24.0,17.0,0.0,74.57,1.5833,2.0,4.0,3.0,4.0,0.4117647058823529,True,,Most-DILI-Concern,most,False,,,
LT00978,Cisatracurium besylate,0,No match,vNo-DILI-concern,Unchanged,Cisatracurium besylate,,,96946-42-8,,,,,No DILI,No DILI,,no,0.0,cisatracurium besylate,,C[N@@+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N@+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-],62886.0,XXZSQOVSEBAPGS-DONVQRBFSA-L,True,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,YXSLJKQTIDHPOT-LJCJQEJUSA-N,O=C(CC[NH+]1CCc2ccccc2C1Cc1ccccc1)OCCCCCOC(=O)CC[NH+]1CCc2ccccc2C1Cc1ccccc1,3.0,0.7701149425287356,2.0,929.1609999999998,67.0,53.0,0.0,126.44000000000003,8.06550000000001,0.0,12.0,24.0,6.0,0.5094339622641509,True,,No-DILI-Concern,no,False,,,PubChem_name_property
LT00071,Cisplatin,3,Warnings & precautions,vLess-DILI-concern,Unchanged,Cisplatin,,CHEMBL1386,15663-27-1,300.05,,0.0,C,DILI (few cases),,"Hepatitis, Necrosis, Sinusoidal, Steatosis, Immune-mediated, Hypersensitivity",less,,cisplatin,,N.N.Cl[Pt]Cl,5460033.0,LXZZYRPGZAFOLE-UHFFFAOYSA-L,True,N,QGZKDVFQNNGYKY-UHFFFAOYSA-N,,3.0,0.2,0.0,17.031,1.0,0.0,0.0,35.0,0.16199999999999998,1.0,1.0,0.0,0.0,0.0,False,no_carbon;mw_below_40,Less-DILI-Concern,less,False,,,PubChem_name_property
LT00219,Citalopram hydrobromide,7,Adverse reactions,vLess-DILI-concern,Unchanged,Citalopram,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,CHEMBL549,59729-32-7,324.4,3.81,0.0,C,DILI (few cases),,"Cholestasis/Biliary, CYP (manual annotation)",less,,citalopram hydrobromide,DILImap_metadata,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,,,True,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,WSEQXVZVJXJVFP-UHFFFAOYSA-N,c1ccc(C2OCc3ccccc32)cc1,1.0,1.0,0.0,324.39900000000006,24.0,20.0,0.0,36.26,3.812980000000003,0.0,3.0,5.0,3.0,0.35,True,,Less-DILI-Concern,less,False,,,
LT01224,Cladribine,3,Warnings & precautions,vLess-DILI-concern,Revised,Cladribine,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,CHEMBL1619,4291-63-8,285.69,-0.3,1.0,E,No DILI,No DILI,,less,,cladribine,DILImap_metadata,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,,,True,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,PTOAARAWEBMLNO-KVQBGUIXSA-N,c1ncc2ncn(C3CCCO3)c2n1,1.0,1.0,0.0,285.69100000000003,19.0,10.0,0.0,119.31000000000002,-0.29740000000000044,3.0,7.0,2.0,3.0,0.5,True,,Ambiguous DILI-concern,ambiguous,False,,,
LT00187,Clarithromycin,8,Warnings & precautions,vMost-DILI-concern,Unchanged,Clarithromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1741,81103-11-9,747.96,2.44,0.0,B,DILI (likely),DILI,"Hepatitis, CYP, Cholestasis/Biliary, Hypersensitivity",most,1.0,clarithromycin,DILImap_metadata,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,,,True,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,AGOYDEPGAOXOCK-KCBOHYOISA-N,O=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1,1.0,1.0,0.0,747.9640000000002,52.0,38.0,0.0,182.91,2.439700000000004,4.0,14.0,8.0,3.0,0.9473684210526315,True,,Most-DILI-Concern,most,False,3.21,,
LT02222,Clemastine fumarate,0,No match,vNo-DILI-concern,Unchanged,Clemastine,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,CHEMBL1626,14976-57-9,343.9,5.1,0.0,E,No DILI,No DILI,,no,0.0,clemastine fumarate,DILImap_metadata,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,,,True,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,YNNUSGIPVFPVBX-NHCUHLMSSA-N,c1ccc(C(OCCC2CCCN2)c2ccccc2)cc1,1.0,1.0,0.0,343.898,24.0,21.0,0.0,12.47,5.104400000000005,0.0,2.0,6.0,3.0,0.42857142857142855,True,,No-DILI-Concern,no,False,,,
LT00644,Clevidipine,0,No match,vNo-DILI-concern,Unchanged,Clevidipine,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,CHEMBL1237132,167221-71-8,456.32,4.25,0.0,,No DILI,No DILI,,no,0.0,clevidipine,DILImap_metadata,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,,,True,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,KPBZROQVTHLCDU-UHFFFAOYSA-N,C1=CC(c2ccccc2)C=CN1,1.0,1.0,0.0,456.3220000000001,30.0,21.0,0.0,90.92999999999999,4.245200000000003,1.0,7.0,7.0,2.0,0.38095238095238093,True,,No-DILI-Concern,no,False,,,
LT01225,Clindamycin hydrochloride,3,Warnings & precautions,vLess-DILI-concern,Unchanged,Clindamycin,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,CHEMBL1753,21462-39-5,424.99,0.39,0.0,B,DILI (likely),DILI,"Hepatitis, Cholestasis/Biliary, Immune-mediated, Hypersensitivity",less,,clindamycin hydrochloride,DILImap_metadata,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,,,True,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,KDLRVYVGXIQJDK-AWPVFWJPSA-N,O=C(NCC1CCCCO1)C1CCCN1,1.0,1.0,0.0,424.9910000000001,27.0,18.0,0.0,102.26,0.3895000000000004,4.0,7.0,7.0,2.0,0.9444444444444444,True,,Less-DILI-Concern,less,False,,,
LT02346,Clindamycin phosphate,3,Warnings & precautions,vLess-DILI-concern,Revised,Clindamycin-2-phosphate,,,,,,,,,,,less,,clindamycin phosphate,,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,,,True,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,KDLRVYVGXIQJDK-AWPVFWJPSA-N,O=C(NCC1CCCCO1)C1CCCN1,1.0,1.0,0.0,424.9910000000001,27.0,18.0,0.0,102.26,0.3895000000000004,4.0,7.0,7.0,2.0,0.9444444444444444,True,,Ambiguous DILI-concern,ambiguous,False,,DILImap_metadata_offline,
LT01542,Clobazam,3,Adverse reactions,Ambiguous-DILI-concern,New,,,,,,,,,,,,ambiguous,,clobazam,,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,,,True,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,CXOXHMZGEKVPMT-UHFFFAOYSA-N,O=C1CC(=O)N(c2ccccc2)c2ccccc2N1,1.0,1.0,0.0,300.74500000000006,21.0,16.0,0.0,40.620000000000005,3.3712000000000018,0.0,2.0,1.0,3.0,0.125,True,,,other,False,,DILImap_metadata_offline,
LT01206,Clofarabine,8,Warnings & precautions,Ambiguous-DILI-concern,Unchanged,Clofarabine,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,CHEMBL1750,123318-82-1,303.68,-0.35,1.0,D,DILI (few cases),,"Necrosis, Sinusoidal",ambiguous,,clofarabine,DILImap_metadata,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,,,True,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,WDDPHFBMKLOVOX-AYQXTPAHSA-N,c1ncc2ncn(C3CCCO3)c2n1,1.0,1.0,0.0,303.681,20.0,10.0,0.0,119.31000000000002,-0.34940000000000027,3.0,7.0,2.0,3.0,0.5,True,,Ambiguous DILI-concern,ambiguous,False,,,
LT00011,Clofibrate,3,Warnings & precautions,vLess-DILI-concern,Unchanged,Clofibrate,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,CHEMBL565,637-07-0,242.7,3.06,1.0,D,DILI (few cases),,"Hepatitis, Cholestasis/Biliary, Cirrhosis, Immune-mediated, Hypersensitivity",less,,clofibrate,DILImap_metadata,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,,,True,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,KNHUKKLJHYUCFP-UHFFFAOYSA-N,c1ccccc1,1.0,1.0,0.0,242.702,16.0,12.0,0.0,35.53,3.060500000000001,0.0,3.0,4.0,1.0,0.4166666666666667,True,,Less-DILI-Concern,less,False,253.399,,
LT00694,Clomacran,8,Withdrawn,vMost-DILI-concern,Unchanged,Clomacran,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,CHEMBL1615350,,300.83,4.87,0.0,,DILI (withdrawn),DILI,,most,1.0,clomacran,DILImap_metadata,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,,,True,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,JFRLWWDJCFYFSU-UHFFFAOYSA-N,c1ccc2c(c1)Cc1ccccc1N2,1.0,1.0,0.0,300.833,21.0,18.0,0.0,15.27,4.870700000000004,1.0,2.0,4.0,3.0,0.3333333333333333,True,,Most-DILI-Concern,most,False,,,
LT01228,Clometacin,8,Withdrawn,vMost-DILI-concern,Unchanged,Clometacin,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,CHEMBL13376,,357.79,3.93,0.0,,DILI (withdrawn),DILI,,most,1.0,clometacin,DILImap_metadata,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,,,True,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,DGMZLCLHHVYDIS-UHFFFAOYSA-N,O=C(c1ccccc1)c1c[nH]c2ccccc12,1.0,1.0,0.0,357.7930000000001,25.0,19.0,0.0,68.53,3.9273200000000026,1.0,3.0,5.0,3.0,0.15789473684210525,True,,Most-DILI-Concern,most,False,,,
LT00233,Clomiphene citrate,3,Warnings & precautions,vLess-DILI-concern,Unchanged,Clomiphene,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,CHEMBL2355051,50-41-9,405.97,6.56,0.0,C,DILI (few cases),,"Sinusoidal, Hypersensitivity, idiosyncratic cases",less,,clomiphene citrate,DILImap_metadata,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,,,True,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,GKIRPKYJQBWNGO-UHFFFAOYSA-N,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,1.0,1.0,0.0,405.96900000000005,29.0,26.0,0.0,12.47,6.562600000000006,0.0,2.0,9.0,3.0,0.23076923076923078,True,,Less-DILI-Concern,less,False,,,
LT00185,Clomipramine hydrochloride,8,Warnings & precautions,vMost-DILI-concern,Unchanged,Clomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,CHEMBL415,17321-77-6,314.86,4.53,0.0,D,DILI (likely),DILI,"Cholestasis/Biliary, Immune-mediated, Hypersensitivity",most,1.0,clomipramine hydrochloride,DILImap_metadata,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,,,True,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,GDLIGKIOYRNHDA-UHFFFAOYSA-N,c1ccc2c(c1)CCc1ccccc1N2,1.0,1.0,0.0,314.86,22.0,19.0,0.0,6.48,4.528400000000004,0.0,2.0,4.0,3.0,0.3684210526315789,True,,Most-DILI-Concern,most,False,,,
LT00532,Clonazepam,3,Adverse reactions,vLess-DILI-concern,Unchanged,Clonazepam,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,CHEMBL452,,315.72,3.04,0.0,D,DILI (few cases),,Cholestasis/Biliary,less,,clonazepam,DILImap_metadata,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,,,True,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,DGBIGWXXNGSACT-UHFFFAOYSA-N,O=C1CN=C(c2ccccc2)c2ccccc2N1,1.0,1.0,0.0,315.716,22.0,15.0,0.0,84.6,3.037700000000001,1.0,4.0,2.0,3.0,0.06666666666666667,True,,Less-DILI-Concern,less,False,,,
LT01231,Clonidine hydrochloride,3,Adverse reactions,Ambiguous-DILI-concern,Unchanged,Clonidine,Clc1cccc(Cl)c1NC1=NCCN1,CHEMBL134,4205-91-8,230.1,2.36,0.0,E,No DILI,No DILI,,ambiguous,,clonidine hydrochloride,DILImap_metadata,Clc1cccc(Cl)c1NC1=NCCN1,,,True,Clc1cccc(Cl)c1NC1=NCCN1,GJSURZIOUXUGAL-UHFFFAOYSA-N,c1ccc(NC2=NCCN2)cc1,1.0,1.0,0.0,230.09799999999998,14.0,9.0,0.0,36.42,2.3644999999999996,2.0,3.0,1.0,2.0,0.2222222222222222,True,,Ambiguous DILI-concern,ambiguous,False,,,
LT01023,Clopidogrel bisulfate,7,Adverse reactions,vLess-DILI-concern,Unchanged,Clopidogrel,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,CHEMBL1771,120202-66-6,321.83,3.67,1.0,B,DILI (likely),DILI,"CYP, Cholestasis/Biliary, Immune-mediated, Hypersensitivity",less,,clopidogrel bisulfate,DILImap_metadata,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,,,True,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,GKTWGGQPFAXNFI-HNNXBMFYSA-N,c1ccc(CN2CCc3sccc3C2)cc1,1.0,1.0,0.0,321.829,21.0,16.0,0.0,29.54,3.6739000000000024,0.0,4.0,3.0,3.0,0.3125,True,,Less-DILI-Concern,less,False,,,
LT00341,Clorazepate dipotassium,3,Warnings & precautions,Ambiguous-DILI-concern,Unchanged,Clorazepate,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,CHEMBL1213252,,314.73,2.58,1.0,D,DILI (few cases),,Cholestasis/Biliary,ambiguous,,clorazepate dipotassium,DILImap_metadata,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,,,True,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,XDDJGVMJFWAHJX-UHFFFAOYSA-N,O=C1CN=C(c2ccccc2)c2ccccc2N1,1.0,1.0,0.0,314.72800000000007,22.0,16.0,0.0,78.75999999999999,2.5827,2.0,3.0,2.0,3.0,0.0625,True,,Ambiguous DILI-concern,ambiguous,False,,,
LT00248,Clotrimazole,3,Warnings & precautions,vLess-DILI-concern,Unchanged,Clotrimazole,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CHEMBL104,23593-75-1,344.85,5.38,0.0,E,No DILI (unlikely),,,less,,clotrimazole,DILImap_metadata,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,,,True,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,VNFPBHJOKIVQEB-UHFFFAOYSA-N,c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,1.0,1.0,0.0,344.845,25.0,22.0,0.0,17.82,5.376700000000004,0.0,1.0,4.0,4.0,0.045454545454545456,True,,Less-DILI-Concern,less,False,0.0885,,
LT01235,Cloxacillin sodium,3,Warnings & precautions,vLess-DILI-concern,Unchanged,Cloxacillin,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,CHEMBL891,7081-44-9,435.89,2.55,0.0,B,DILI (likely),DILI,"Hepatitis, Cholestasis/Biliary, Hypersensitivity (manual annotation)",less,,cloxacillin sodium,DILImap_metadata,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,,,True,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,LQOLIRLGBULYKD-JKIFEVAISA-N,O=C(NC1C(=O)N2CCSC12)c1conc1-c1ccccc1,1.0,1.0,0.0,435.8890000000002,29.0,19.0,0.0,112.74,2.5487200000000003,2.0,6.0,4.0,4.0,0.3684210526315789,True,,Less-DILI-Concern,less,False,,,
LT00287,Clozapine,5,Warnings & precautions,vMost-DILI-concern,Unchanged,Clozapine,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CHEMBL42,5786-21-0,326.83,3.72,0.0,B,DILI (likely),DILI,"CYP, Cholestasis/Biliary, Immune-mediated, Hypersensitivity",most,1.0,clozapine,DILImap_metadata,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,,True,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,QZUDBNBUXVUHMW-UHFFFAOYSA-N,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,1.0,1.0,0.0,326.83100000000013,23.0,18.0,0.0,30.869999999999997,3.7227000000000023,1.0,4.0,0.0,4.0,0.2777777777777778,True,,Most-DILI-Concern,most,False,1.07089312486613,,
LT03578,Cobicistat,5,Adverse reactions,Ambiguous-DILI-concern,New,,,,,,,,,,,,ambiguous,,cobicistat,,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,,,True,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,ZCIGNRJZKPOIKD-CQXVEOKZSA-N,O=C(NCc1cscn1)NC(CCN1CCOCC1)C(=O)NC(CCC(Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,1.0,1.0,0.0,776.0420000000001,54.0,40.0,0.0,138.02,6.000700000000006,3.0,10.0,19.0,5.0,0.475,True,,,other,False,,DILImap_metadata_offline,
LT03613,Cobimetinib fumarate,4,Warnings & precautions,Ambiguous-DILI-concern,New,,,,,,,,,,,,ambiguous,,cobimetinib fumarate,,C1CCN[C@@H](C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O.C1CCN[C@@H](C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O.C(=C/C(=O)O)\C(=O)O,71491931.0,RESIMIUSNACMNW-BXRWSSRYSA-N,True,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,BSMCAPRUBJMWDF-KRWDZBQOSA-N,O=C(c1ccccc1Nc1ccccc1)N1CC(C2CCCCN2)C1,3.0,0.4411764705882353,0.0,531.3160000000001,30.0,21.0,0.0,64.60000000000001,3.7811000000000026,3.0,4.0,4.0,4.0,0.38095238095238093,True,,,other,False,,,PubChem_name_property
LT01269,Codeine sulfate,0,No match,vNo-DILI-concern,Unchanged,Codeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,CHEMBL485,,299.37,1.5,0.0,E,No DILI,No DILI,,no,0.0,codeine sulfate,DILImap_metadata,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,,,True,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,OROGSEYTTFOCAN-DNJOTXNNSA-N,C1=CC2C3Cc4cccc5c4C2(CCN3)C(C1)O5,1.0,1.0,0.0,299.3700000000001,22.0,18.0,0.0,41.93,1.5010999999999999,1.0,4.0,1.0,5.0,0.5555555555555556,True,,No-DILI-Concern,no,False,,,
LT00076,Colchicine,6,Adverse reactions,Ambiguous-DILI-concern,Unchanged,Colchicine,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,CHEMBL107,64-86-8,399.44,2.87,0.0,E,No DILI,No DILI,,ambiguous,,colchicine,DILImap_metadata,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,,,True,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,IAKHMKGGTNLKSZ-INIZCTEOSA-N,O=c1cccc2c(c1)CCCc1ccccc1-2,1.0,1.0,0.0,399.4430000000002,29.0,22.0,0.0,83.09,2.871600000000001,1.0,6.0,5.0,3.0,0.36363636363636365,True,,Ambiguous DILI-concern,ambiguous,False,0.0063,,
LT01080,Colesevelam hydrochloride,3,Adverse reactions,Ambiguous-DILI-concern,Unchanged,Colesevelam,,CHEMBL1201473,,,,0.0,E,No DILI,No DILI,,ambiguous,,colesevelam hydrochloride,,,,,False,,,,,,,,,,,,,,,,,,False,missing_structure,Ambiguous DILI-concern,ambiguous,False,,,
LT00881,Colestipol hydrochloride,3,Adverse reactions,vLess-DILI-concern,Revised,Colestipol,,CHEMBL1201474,,,,0.0,E,No DILI,No DILI,,less,,colestipol hydrochloride,,C(CNCCNCCNCCN)N.Cl,3084661.0,GACQNVJDWUAPFY-UHFFFAOYSA-N,True,NCCNCCNCCNCCN,FAGUFWYHJQFNRV-UHFFFAOYSA-N,,2.0,0.9285714285714286,0.0,189.307,13.0,8.0,0.0,88.13,-2.3273999999999972,5.0,5.0,10.0,0.0,1.0,True,,Ambiguous DILI-concern,ambiguous,False,,,PubChem_name_property
LT01275,Colistimethate sodium,0,No match,vNo-DILI-concern,Unchanged,Colistimethate,CCC(C)CCCCC(=O)N(CS(=O)(=O)O)[C@@H](CCNCS(=O)(=O)O)C(=O)N[C@@H](CN[C@@H](CCNCS(=O)(=O)O)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)O)NC(=O)[C@H](CCNCS(=O)(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)O)NC1=O)[C@@H](C)O,CHEMBL2304327,,1720.05,,1.0,,No DILI,No DILI,,no,0.0,colistimethate sodium,DILImap_metadata,CCC(C)CCCCC(=O)N(CS(=O)(=O)O)[C@@H](CCNCS(=O)(=O)O)C(=O)N[C@@H](CN[C@@H](CCNCS(=O)(=O)O)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)O)NC(=O)[C@H](CCNCS(=O)(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)O)NC1=O)[C@@H](C)O,,,True,CCC(C)CCCCC(=O)N(CS(=O)(=O)O)[C@@H](CCNCS(=O)(=O)O)C(=O)N[C@@H](CN[C@@H](CCNCS(=O)(=O)O)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)O)NC(=O)[C@H](CCNCS(=O)(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)O)NC1=O)[C@@H](C)O,RRDRHWJDBOGQHN-JWCTVYNTSA-N,O=C1CCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)CN1,1.0,1.0,0.0,1720.0450000000005,111.0,59.0,0.0,721.0699999999999,-8.029299999999973,23.0,30.0,47.0,1.0,0.8305084745762712,False,mw_above_1000;heavy_atoms_above_80,No-DILI-Concern,no,False,,,
